read_id1,read_id2
pos185820_187544_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/17548/7445_14512,pos177961_190396_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9066/2105_15695
pos185820_187544_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/17548/7445_14512,pos188434_194359_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/6363/0_6154
pos59225_55757_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/18410/218_5876,pos50917_44567_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4482/0_12658
pos59225_55757_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/18410/218_5876,pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734
pos59225_55757_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/18410/218_5876,pos35921_33714_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/17826/0_7832
pos209095_205692_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2051/2215_9940,pos209094_205998_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80869/0_8581
pos209095_205692_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2051/2215_9940,pos209095_203219_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/74244/0_8246
pos209095_205692_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2051/2215_9940,pos209095_201296_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/2725/0_9589
pos209095_205692_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2051/2215_9940,pos114901_124472_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26508/0_14990
pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980,pos78594_74057_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59077/0_4791
pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980,pos80045_78124_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/16119/4878_8089
pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980,pos24465_22171_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/38015/2669_7549
pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos277544_278134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39062/4460_8837
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos277494_278147_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21181/4203_9915,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
pos226359_229436_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21398/0_7068,pos225671_230633_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8275/0_8795
pos226359_229436_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21398/0_7068,pos221681_224849_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/54013/0_5839
pos226359_229436_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/21398/0_7068,pos220965_224342_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61116/15501_21805
pos149314_152468_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2204/2605_5938,pos145896_154226_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/45750/0_8513
pos149314_152468_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2204/2605_5938,pos150990_154420_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/7175/1872_5719
pos149314_152468_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2204/2605_5938,pos143750_151087_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/32142/7282_15844
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos277544_278134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/39062/4460_8837
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos277506_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/23581/0_3795,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
pos204461_208718_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/24488/0_4561,pos209515_216437_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69067/4437_15977
pos204461_208718_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/24488/0_4561,pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259
pos87196_80814_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/25889/0_9564,pos89523_78654_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52961/0_11327
pos87196_80814_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/25889/0_9564,pos89812_86011_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80369/5428_9388
pos87196_80814_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/25889/0_9564,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos192187_195192_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26297/7852_11351,pos187930_200903_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/30742/506_14474
pos192187_195192_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26297/7852_11351,pos192982_196319_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/49425/1038_8864
pos192187_195192_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26297/7852_11351,pos188434_194359_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/6363/0_6154
pos192187_195192_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26297/7852_11351,pos196108_199452_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/25824/381_9011
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos236842_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/20756/0_8473
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos240313_243644_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/12637/0_12223
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos236837_240025_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/76392/3494_15195
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos236838_241072_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52011/0_12406
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos238165_241952_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70066/4277_8206
pos238960_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/26739/0_6476,pos241218_243644_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57530/0_6286
pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259,pos195826_201732_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/70226/0_5874
pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259,pos209515_217115_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44887/0_10075
pos199536_207383_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27323/4818_13259,pos206886_202916_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18420/12410_18182
pos222437_216154_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27552/0_6594,pos209515_216437_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69067/4437_15977
pos222437_216154_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27552/0_6594,pos113672_106772_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/58019/0_11081
pos222437_216154_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/27552/0_6594,pos112940_109733_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/63476/0_3274
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos280636_283432_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97199/3843_11991
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos280639_283429_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/93771/1115_7266
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos281085_283432_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/23649/0_5287
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos274427_274897_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/98810/406_5933
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos277486_278142_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/59463/0_3235
pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085,pos280654_283126_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/85241/0_5362
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos100556_104404_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/13285/662_10121
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos106772_114780_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/60782/0_11981
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos104715_106670_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/42484/5048_8550
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos106772_114789_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/67087/0_10566
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos106772_111775_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/74771/1246_10771
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos106895_114787_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/97872/0_9362
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos101357_104401_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/65396/4520_14097
pos104593_106565_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28/0_3096,pos106870_114791_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18097/0_8163
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos272764_274838_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/56581/0_3762
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos281085_283432_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/23649/0_5287
pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
